condition,jd_tdb,date_tdb,astronomical_year,era,display_year,month,day,time_tdb,calendar,outer_body,outer_orbit_index,outer_phase,perihelion_jd_tdb,perihelion_date_tdb,perihelion_q_km,outer_distance_km,delta_outer_km,inner_distance_km,residual_km,roots_in_orbit
3_6,1810889.752724180464,0245 CE-12-12 06:03:55,245,CE,245,12,12,06:03:55,Julian,saturn,144,Receding from perihelion,1806953.077466495102,0235 CE-03-03 13:51:33,1341886313.498108863831,1488904506.524340391159,147018193.026231527328,147018193.026233255863,-0.000010281801,4
3_6,1810994.132780426880,0246 CE-03-26 15:11:12,246,CE,246,3,26,15:11:12,Julian,saturn,144,Receding from perihelion,1806953.077466495102,0235 CE-03-03 13:51:33,1341886313.498108863831,1492428550.659084081650,150542237.160975217819,150542237.160975784063,-0.000010281801,4
3_6,1811036.359617244219,0246 CE-05-07 20:37:51,246,CE,246,5,7,20:37:51,Julian,saturn,144,Receding from perihelion,1806953.077466495102,0235 CE-03-03 13:51:33,1341886313.498108863831,1493790403.113380193710,151904089.615271329880,151904089.615272045135,-0.000010281801,4
3_6,1813615.497612269130,0253 CE-05-29 23:56:34,253,CE,253,5,29,23:56:34,Julian,saturn,144,Approaching perihelion,1806953.077466495102,0235 CE-03-03 13:51:33,1341886313.498108863831,1494073177.158466815948,152186863.660357952118,152186863.660358130932,-0.000010281801,4
3_6,1821691.127813761588,0275 CE-07-09 15:04:03,275,CE,275,7,9,15:04:03,Julian,saturn,145,Receding from perihelion,1817686.586055688327,0264 CE-07-22 02:03:55,1339202018.435646533966,1490990993.691771745682,151788975.256125211716,151788975.256129771471,-0.000010281801,2
3_6,1824458.377149397274,0283 CE-02-04 21:03:06,283,CE,283,2,4,21:03:06,Julian,saturn,145,Approaching perihelion,1817686.586055688327,0264 CE-07-22 02:03:55,1339202018.435646533966,1487561386.255172491074,148359367.819525957108,148359367.819532811642,-0.000010281801,2
3_6,1832396.784398313379,0304 CE-10-30 06:49:32,304,CE,304,10,30,06:49:32,Julian,saturn,146,Receding from perihelion,1828459.621217652457,0294 CE-01-19 02:54:33,1341590808.303472042084,1489078583.140802145004,147487774.837330102921,147487774.837334543467,-0.000010281801,2
3_6,1835166.467696722364,0312 CE-05-30 23:13:29,312,CE,312,5,30,23:13:29,Julian,saturn,146,Approaching perihelion,1828459.621217652457,0294 CE-01-19 02:54:33,1341590808.303472042084,1493781238.603284358978,152190430.299812316895,152190430.299832731485,-0.000010281801,2
3_6,1843055.486855684780,0334 CE-01-04 23:41:04,334,CE,334,1,4,23:41:04,Julian,saturn,147,Receding from perihelion,1839212.873097977601,0323 CE-06-29 08:57:16,1338920534.400894641876,1486280082.559026956558,147359548.158132314682,147359548.158133029938,-0.000010281801,4
3_6,1843103.476127386792,0334 CE-02-21 23:25:37,334,CE,334,2,21,23:25:37,Julian,saturn,147,Receding from perihelion,1839212.873097977601,0323 CE-06-29 08:57:16,1338920534.400894641876,1487992931.814870595932,149072397.413975954056,149072397.413976669312,-0.000010281801,4
3_6,1843192.285500152502,0334 CE-05-21 18:51:07,334,CE,334,5,21,18:51:07,Julian,saturn,147,Receding from perihelion,1839212.873097977601,0323 CE-06-29 08:57:16,1338920534.400894641876,1491032962.257743597031,152112427.856848955154,152112427.856849074364,-0.000010281801,4
3_6,1846010.404807334533,0342 CE-02-06 21:42:55,342,CE,342,2,6,21:42:55,Julian,saturn,147,Approaching perihelion,1839212.873097977601,0323 CE-06-29 08:57:16,1338920534.400894641876,1487350452.227328062057,148429917.826433420181,148429917.826431930065,-0.000010281801,4
3_6,1853922.744952326640,0363 CE-10-07 05:52:44,363,CE,363,10,7,05:52:44,Julian,saturn,148,Receding from perihelion,1849973.788890120341,0352 CE-12-14 06:56:00,1341173916.459810018539,1489474402.092932939529,148300485.633122920990,148300485.633126437664,-0.000010281801,2
3_6,1856729.602261052700,0371 CE-06-14 02:27:15,371,CE,371,6,14,02:27:15,Julian,saturn,148,Approaching perihelion,1849973.788890120341,0352 CE-12-14 06:56:00,1341173916.459810018539,1493351914.920339345932,152177998.460529327393,152177998.460532158613,-0.000010281801,2
3_6,1864556.095447867177,0392 CE-11-16 14:17:27,392,CE,392,11,16,14:17:27,Julian,saturn,149,Receding from perihelion,1860745.126562902704,0382 CE-06-11 15:02:15,1338622820.582999706268,1485768903.117401361465,147146082.534401655197,147146082.534402698278,-0.000010281801,2
3_6,1867565.181217126548,0401 CE-02-11 16:20:57,401,CE,401,2,11,16:20:57,Julian,saturn,149,Approaching perihelion,1860745.126562902704,0382 CE-06-11 15:02:15,1338622820.582999706268,1487237473.456378221512,148614652.873378515244,148614652.873420834541,-0.000010281801,2
3_6,1875460.820239287568,0422 CE-09-25 07:41:09,422,CE,422,9,25,07:41:09,Julian,saturn,150,Receding from perihelion,1871488.829714731313,0411 CE-11-10 07:54:47,1340900221.268405437469,1489704591.882373809814,148804370.613968372345,148804370.613971084356,-0.000010281801,4
3_6,1878297.845172635047,0430 CE-07-02 08:17:03,430,CE,430,7,2,08:17:03,Julian,saturn,150,Approaching perihelion,1871488.829714731313,0411 CE-11-10 07:54:47,1340900221.268405437469,1492861704.567822217941,151961483.299416780472,151961483.299417257309,-0.000010281801,4
3_6,1878360.542316441657,0430 CE-09-03 01:00:56,430,CE,430,9,3,01:00:56,Julian,saturn,150,Approaching perihelion,1871488.829714731313,0411 CE-11-10 07:54:47,1340900221.268405437469,1490693743.095632553101,149793521.827227115631,149793521.827226459980,-0.000010281801,4
3_6,1878432.565936575411,0430 CE-11-14 01:34:57,430,CE,430,11,14,01:34:57,Julian,saturn,150,Approaching perihelion,1871488.829714731313,0411 CE-11-10 07:54:47,1340900221.268405437469,1488100624.051703453064,147200402.783298015594,147200402.783296167850,-0.000010281801,4
3_6,1886094.124756843550,0451 CE-11-05 14:59:39,451,CE,451,11,5,14:59:39,Julian,saturn,151,Receding from perihelion,1882291.032493666047,0441 CE-06-07 12:46:47,1338573549.179667949677,1485958927.176826000214,147385377.997158050537,147385377.997165054083,-0.000010281801,2
3_6,1889120.440224487102,0460 CE-02-17 22:33:55,460,CE,460,2,17,22:33:55,Julian,saturn,151,Approaching perihelion,1882291.032493666047,0441 CE-06-07 12:46:47,1338573549.179667949677,1487400212.900900840759,148826663.721232891083,148826663.721228152514,-0.000010281801,2
3_6,1897001.208272704156,0481 CE-09-15 16:59:55,481,CE,481,9,15,16:59:55,Julian,saturn,152,Receding from perihelion,1893014.181262555299,0470 CE-10-16 16:21:01,1340465434.655214548111,1489705946.535903692245,149240511.880689144135,149240511.880690276623,-0.000010281801,2
3_6,1900000.674178489484,0489 CE-12-02 04:10:49,489,CE,489,12,2,04:10:49,Julian,saturn,152,Approaching perihelion,1893014.181262555299,0470 CE-10-16 16:21:01,1340465434.655214548111,1487477227.680031538010,147011793.024816989899,147011793.024800360203,-0.000010281801,2
3_6,1907646.890462938230,0510 CE-11-08 09:22:16,510,CE,510,11,8,09:22:16,Julian,saturn,153,Receding from perihelion,1903839.421712705167,0500 CE-06-05 22:07:16,1338788048.115194797516,1486121366.210183143616,147333318.094988346100,147333318.094993710518,-0.000010281801,2
3_6,1910672.143728984287,0519 CE-02-19 15:26:58,519,CE,519,2,19,15:26:58,Julian,saturn,153,Approaching perihelion,1903839.421712705167,0500 CE-06-05 22:07:16,1338788048.115194797516,1487675617.653457880020,148887569.538263082504,148887569.538253337145,-0.000010281801,2
3_6,1918553.473200401058,0540 CE-09-17 23:21:25,540,CE,540,9,17,23:21:25,Julian,saturn,154,Receding from perihelion,1914557.062670972431,0529 CE-10-09 13:30:15,1340375396.756207227707,1489530973.240244626999,149155576.484037399292,149155576.484042942524,-0.000010281801,2
3_6,1921553.039047487546,0548 CE-12-04 12:56:14,548,CE,548,12,4,12:56:14,Julian,saturn,154,Approaching perihelion,1914557.062670972431,0529 CE-10-09 13:30:15,1340375396.756207227707,1487386257.287225723267,147010860.531018495560,147010860.531011104584,-0.000010281801,2
3_6,1929206.574888788629,0569 CE-11-18 01:47:50,569,CE,569,11,18,01:47:50,Julian,saturn,155,Receding from perihelion,1925393.363526945002,0559 CE-06-10 20:43:29,1339087389.788578033447,1486250811.427893400192,147163421.639315366745,147163421.639315456152,-0.000010281801,2
3_6,1932221.381737300428,0578 CE-02-18 21:09:42,578,CE,578,2,18,21:09:42,Julian,saturn,155,Approaching perihelion,1925393.363526945002,0559 CE-06-10 20:43:29,1339087389.788578033447,1487927982.326273441315,148840592.537695407867,148840592.537690460682,-0.000010281801,2
3_6,1940111.106879316969,0599 CE-09-26 14:33:54,599,CE,599,9,26,14:33:54,Julian,saturn,156,Receding from perihelion,1936103.811869513476,0588 CE-10-06 07:29:06,1340388883.043424606323,1489225730.937946319580,148836847.894521713257,148836847.894511878490,-0.000010281801,4
3_6,1942947.944562445162,0607 CE-07-03 10:40:10,607,CE,607,7,3,10:40:10,Julian,saturn,156,Approaching perihelion,1936103.811869513476,0588 CE-10-06 07:29:06,1340388883.043424606323,1492350943.795907497406,151962060.752482891083,151962060.752481758595,-0.000010281801,4
3_6,1943009.612489552237,0607 CE-09-03 02:41:59,607,CE,607,9,3,02:41:59,Julian,saturn,156,Approaching perihelion,1936103.811869513476,0588 CE-10-06 07:29:06,1340388883.043424606323,1490260053.058939218521,149871170.015514612198,149871170.015513628721,-0.000010281801,4
3_6,1943086.240551428869,0607 CE-11-18 17:46:24,607,CE,607,11,18,17:46:24,Julian,saturn,156,Approaching perihelion,1936103.811869513476,0588 CE-10-06 07:29:06,1340388883.043424606323,1487556684.118093252182,147167801.074668645859,147167801.074669778347,-0.000010281801,4
3_6,1950794.932484268211,0628 CE-12-26 10:22:47,628,CE,628,12,26,10:22:47,Julian,saturn,157,Receding from perihelion,1946949.126386899501,0618 CE-06-16 15:01:59,1339885905.708651542664,1487033908.806267976761,147148003.097616434097,147148003.097616404295,-0.000010281801,2
3_6,1953761.792846508324,0637 CE-02-09 07:01:42,637,CE,637,2,9,07:01:42,Julian,saturn,157,Approaching perihelion,1946949.126386899501,0618 CE-06-16 15:01:59,1339885905.708651542664,1488315591.385647058487,148429685.676995515823,148429685.677023321390,-0.000010281801,2
3_6,1961672.501436486142,0658 CE-10-08 00:02:04,658,CE,658,10,8,00:02:04,Julian,saturn,158,Receding from perihelion,1957657.862923527602,0647 CE-10-11 08:42:37,1340526146.074232101440,1488905068.132606983185,148378922.058374881744,148378922.058365404606,-0.000010281801,2
3_6,1964465.440998242237,0666 CE-05-31 22:35:02,666,CE,666,5,31,22:35:02,Julian,saturn,158,Approaching perihelion,1957657.862923527602,0647 CE-10-11 08:42:37,1340526146.074232101440,1492680368.509944200516,152154222.435712099075,152154222.435714662075,-0.000010281801,2
3_6,1972526.716107490240,0688 CE-06-26 05:11:12,688,CE,688,6,26,05:11:12,Julian,saturn,159,Receding from perihelion,1968500.122872606618,0677 CE-06-17 14:56:56,1340692031.542881727219,1492758980.468628644943,152066948.925746917725,152066948.925749003887,-0.000010281801,2
3_6,1975293.341441582656,0696 CE-01-22 20:11:41,696,CE,696,1,22,20:11:41,Julian,saturn,159,Approaching perihelion,1968500.122872606618,0677 CE-06-17 14:56:56,1340692031.542881727219,1488450848.041146993637,147758816.498265266418,147758816.498269647360,-0.000010281801,2
3_6,1983244.765201043105,0717 CE-10-30 06:21:53,717,CE,717,10,30,06:21:53,Julian,saturn,160,Receding from perihelion,1979208.607310480205,0706 CE-10-12 02:34:32,1341146770.571027517319,1488770257.957423686981,147623487.386396169662,147623487.386396110058,-0.000010281801,2
3_6,1985978.781357064610,0725 CE-04-25 06:45:09,725,CE,725,4,25,06:45:09,Julian,saturn,160,Approaching perihelion,1979208.607310480205,0706 CE-10-12 02:34:32,1341146770.571027517319,1492599718.500346183777,151452947.929318666458,151452947.929313004017,-0.000010281801,2
3_6,1994109.765616090503,0747 CE-07-30 06:22:29,747,CE,747,7,30,06:22:29,Julian,saturn,161,Receding from perihelion,1990049.365164246643,0736 CE-06-16 20:45:50,1341716976.450612306595,1493017046.201810121536,151300069.751197814941,151300069.751199454069,-0.000010281801,2
3_6,1996811.920621273573,0754 CE-12-22 10:05:42,754,CE,754,12,22,10:05:42,Julian,saturn,161,Approaching perihelion,1990049.365164246643,0736 CE-06-16 20:45:50,1341716976.450612306595,1488806553.295401811600,147089576.844789505005,147089576.844792753458,-0.000010281801,2
3_6,2004816.993571332656,0776 CE-11-21 11:50:45,776,CE,776,11,21,11:50:45,Julian,saturn,162,Receding from perihelion,2000754.751962192822,0765 CE-10-08 06:02:50,1341695900.442512750626,1488848345.081946849823,147152444.639434099197,147152444.639436066151,-0.000010281801,2
3_6,2007493.703471289016,0784 CE-03-21 04:52:59,784,CE,784,3,21,04:52:59,Julian,saturn,162,Approaching perihelion,2000754.751962192822,0765 CE-10-08 06:02:50,1341695900.442512750626,1491800862.917280197144,150104962.474767446518,150104962.474818229675,-0.000010281801,2
3_6,2015687.818689251784,0806 CE-08-27 07:38:55,806,CE,806,8,27,07:38:55,Julian,saturn,163,Receding from perihelion,2011585.429641195573,0795 CE-06-03 22:18:41,1342976528.813949346542,1493209275.241577863693,150232746.427628517151,150232746.427628487349,-0.000010281801,2
3_6,2018136.588305598591,0813 CE-05-11 02:07:10,813,CE,813,5,11,02:07:10,Julian,saturn,163,Approaching perihelion,2011585.429641195573,0795 CE-06-03 22:18:41,1342976528.813949346542,1494814601.335252285004,151838072.521302938461,151838072.521301209927,-0.000010281801,2
3_6,2026413.580719402293,0836 CE-01-08 01:56:14,836,CE,836,1,8,01:56:14,Julian,saturn,164,Receding from perihelion,2022295.466416737763,0824 CE-09-28 23:11:38,1342464641.769992351532,1489795825.659021854401,147331183.889029502869,147331183.889029234648,-0.000010281801,4
3_6,2026443.027334593004,0836 CE-02-06 12:39:22,836,CE,836,2,6,12:39:22,Julian,saturn,164,Receding from perihelion,2022295.466416737763,0824 CE-09-28 23:11:38,1342464641.769992351532,1490683172.695844173431,148218530.925851821899,148218530.925852090120,-0.000010281801,4
3_6,2026580.152830629842,0836 CE-06-22 15:40:05,836,CE,836,6,22,15:40:05,Julian,saturn,164,Receding from perihelion,2022295.466416737763,0824 CE-09-28 23:11:38,1342464641.769992351532,1494582781.712415218353,152118139.942422866821,152118139.942430883646,-0.000010281801,4
3_6,2029005.092522707069,0843 CE-02-11 14:13:14,843,CE,843,2,11,14:13:14,Julian,saturn,164,Approaching perihelion,2022295.466416737763,0824 CE-09-28 23:11:38,1342464641.769992351532,1490896912.904711484909,148432271.134719133377,148432271.134719848633,-0.000010281801,4
3_6,2037257.342861086130,0865 CE-09-15 20:13:43,865,CE,865,9,15,20:13:43,Julian,saturn,165,Receding from perihelion,2033114.850628467044,0854 CE-05-14 08:24:54,1344062624.662749052048,1493455105.484017848969,149392480.821268796921,149392480.821265131235,-0.000010281801,2
3_6,2039643.730383687187,0872 CE-03-29 05:31:45,872,CE,872,3,29,05:31:45,Julian,saturn,165,Approaching perihelion,2033114.850628467044,0854 CE-05-14 08:24:54,1344062624.662749052048,1494466262.892991781235,150403638.230242729187,150403638.230281949043,-0.000010281801,2
3_6,2048153.653899997706,0895 CE-07-17 03:41:37,895,CE,895,7,17,03:41:37,Julian,saturn,166,Receding from perihelion,2043821.197577482089,0883 CE-09-05 16:44:31,1343227018.646158695221,1494948119.122769355774,151721100.476610660553,151721100.476617008448,-0.000010281801,4
3_6,2050302.288846619893,0901 CE-06-03 18:55:56,901,CE,901,6,3,18:55:56,Julian,saturn,166,Approaching perihelion,2043821.197577482089,0883 CE-09-05 16:44:31,1343227018.646158695221,1495371440.286832809448,152144421.640674114227,152144421.640677124262,-0.000010281801,4
3_6,2050404.925341491355,0901 CE-09-14 10:12:30,901,CE,901,9,14,10:12:30,Julian,saturn,166,Approaching perihelion,2043821.197577482089,0883 CE-09-05 16:44:31,1343227018.646158695221,1492696252.620388269424,149469233.974229574203,149469233.974229663610,-0.000010281801,4
3_6,2050491.839154581074,0901 CE-12-10 08:08:23,901,CE,901,12,10,08:08:23,Julian,saturn,166,Approaching perihelion,2043821.197577482089,0883 CE-09-05 16:44:31,1343227018.646158695221,1490261872.454694509506,147034853.808535814285,147034853.808533936739,-0.000010281801,4
3_6,2058824.066788034979,0924 CE-10-02 13:36:10,924,CE,924,10,2,13:36:10,Julian,saturn,167,Receding from perihelion,2054633.613605713937,0913 CE-04-13 02:43:36,1345197379.016654014587,1493884837.575742244720,148687458.559088230133,148687458.559090912342,-0.000010281801,2
3_6,2061155.301931072026,0931 CE-02-19 19:14:47,931,CE,931,2,19,19:14:47,Julian,saturn,167,Approaching perihelion,2054633.613605713937,0913 CE-04-13 02:43:36,1345197379.016654014587,1493922115.118502140045,148724736.101848125458,148724736.101855307817,-0.000010281801,2
3_6,2069710.035106214229,0954 CE-07-23 12:50:33,954,CE,954,7,23,12:50:33,Julian,saturn,168,Receding from perihelion,2065342.517525470350,0942 CE-08-08 00:25:14,1343808727.032552242279,1495362896.462435007095,151554169.429882764816,151554169.429884105921,-0.000010281801,2
3_6,2071793.938829892082,0960 CE-04-06 10:31:55,960,CE,960,4,6,10:31:55,Julian,saturn,168,Approaching perihelion,2065342.517525470350,0942 CE-08-08 00:25:14,1343808727.032552242279,1494516856.892351865768,150708129.859799623489,150708129.859799653292,-0.000010281801,2
3_6,2080376.701293231454,0983 CE-10-06 04:49:52,983,CE,983,10,6,04:49:52,Julian,saturn,169,Receding from perihelion,2076139.621697640279,0972 CE-02-29 02:55:15,1345943300.980178117752,1494540239.546462059021,148596938.566283941269,148596938.566279381514,-0.000010281801,2
3_6,2082666.228250297718,0990 CE-01-11 17:28:41,990,CE,990,1,11,17:28:41,Julian,saturn,169,Approaching perihelion,2076139.621697640279,0972 CE-02-29 02:55:15,1345943300.980178117752,1493345535.497018098831,147402234.516839981079,147402234.516839534044,-0.000010281801,2
3_6,2091256.421484224964,1013 CE-07-19 22:06:56,1013,CE,1013,7,19,22:06:56,Julian,saturn,170,Receding from perihelion,2086853.348941954551,1001 CE-06-29 20:22:29,1344283247.952728509903,1495939207.409515857697,151655959.456787347794,151655959.456790179014,-0.000010281801,2
3_6,2093306.644294482423,1019 CE-03-01 03:27:47,1019,CE,1019,3,1,03:27:47,Julian,saturn,170,Approaching perihelion,2086853.348941954551,1001 CE-06-29 20:22:29,1344283247.952728509903,1493376341.049911499023,149093093.097182989120,149093093.097204327583,-0.000010281801,2
3_6,2101920.444787846413,1042 CE-09-29 22:40:30,1042,CE,1042,9,29,22:40:30,Julian,saturn,171,Receding from perihelion,2097645.699331980664,1031 CE-01-16 04:47:02,1346465008.383502483368,1495338952.331371068954,148873943.947868585587,148873943.947912871838,-0.000010281801,2
3_6,2103977.886268388480,1048 CE-05-18 09:16:14,1048,CE,1048,5,18,09:16:14,Julian,saturn,171,Approaching perihelion,2097645.699331980664,1031 CE-01-16 04:47:02,1346465008.383502483368,1498398542.971817493439,151933534.588315010071,151933534.588319212198,-0.000010281801,2
3_6,2112565.340957827866,1071 CE-11-21 20:10:59,1071,CE,1071,11,21,20:10:59,Julian,saturn,172,Receding from perihelion,2108358.262738431338,1060 CE-05-15 18:18:21,1344294239.454320430756,1491505771.182985067368,147211531.728664636612,147211531.728662192822,-0.000010281801,4
3_6,2112699.279079029802,1072 CE-04-03 18:41:52,1072,CE,1072,4,3,18:41:52,Julian,saturn,172,Receding from perihelion,2108358.262738431338,1060 CE-05-15 18:18:21,1344294239.454320430756,1494851291.969321012497,150557052.515000581741,150557052.514998674393,-0.000010281801,4
3_6,2112769.518507279456,1072 CE-06-13 00:26:39,1072,CE,1072,6,13,00:26:39,Julian,saturn,172,Receding from perihelion,2108358.262738431338,1060 CE-05-15 18:18:21,1344294239.454320430756,1496452882.225146055222,152158642.770825624466,152158642.770830899477,-0.000010281801,4
3_6,2114830.991652033292,1078 CE-02-03 11:47:59,1078,CE,1078,2,3,11:47:59,Julian,saturn,172,Approaching perihelion,2108358.262738431338,1060 CE-05-15 18:18:21,1344294239.454320430756,1492352341.223777770996,148058101.769457340240,148058101.769455850124,-0.000010281801,4
3_6,2123455.362006258219,1101 CE-09-14 20:41:17,1101,CE,1101,9,14,20:41:17,Julian,saturn,173,Receding from perihelion,2119144.201302330475,1089 CE-11-25 16:49:53,1346671391.347997188568,1496209944.156066656113,149538552.808069467545,149538552.808054447174,-0.000010281801,2
3_6,2125504.876368965488,1107 CE-04-26 09:01:58,1107,CE,1107,4,26,09:01:58,Julian,saturn,173,Approaching perihelion,2119144.201302330475,1089 CE-11-25 16:49:53,1346671391.347997188568,1498011528.635084629059,151340137.287087440491,151340137.287083029747,-0.000010281801,2
3_6,2134080.750205876771,1130 CE-10-18 06:00:18,1130,CE,1130,10,18,06:00:18,Julian,saturn,174,Receding from perihelion,2129867.347611584235,1119 CE-04-05 20:20:34,1344230455.933187484741,1492407764.692888498306,148177308.759701013565,148177308.759704232216,-0.000010281801,2
3_6,2136364.116466233507,1137 CE-01-17 14:47:43,1137,CE,1137,1,17,14:47:43,Julian,saturn,174,Approaching perihelion,2129867.347611584235,1119 CE-04-05 20:20:34,1344230455.933187484741,1491759002.853827238083,147528546.920639753342,147528546.920642435551,-0.000010281801,2
3_6,2144977.375731617678,1160 CE-08-17 21:01:03,1160,CE,1160,8,17,21:01:03,Julian,saturn,175,Receding from perihelion,2140646.362737217918,1148 CE-10-08 20:42:20,1346386708.057841300964,1497117318.589514970779,150730610.531673669815,150730610.531701922417,-0.000010281801,2
3_6,2147052.217467521783,1166 CE-04-23 17:13:09,1166,CE,1166,4,23,17:13:09,Julian,saturn,175,Approaching perihelion,2140646.362737217918,1148 CE-10-08 20:42:20,1346386708.057841300964,1497627050.289200067520,151240342.231358766556,151240342.231371670961,-0.000010281801,2
3_6,2155597.441818187013,1189 CE-09-14 22:36:13,1189,CE,1189,9,14,22:36:13,Julian,saturn,176,Receding from perihelion,2151378.310234310105,1178 CE-02-25 19:26:44,1343852592.052592515945,1493428294.977246761322,149575702.924654245377,149575702.924666076899,-0.000010281801,2
3_6,2157908.942403901834,1196 CE-01-13 10:37:04,1196,CE,1196,1,13,10:37:04,Julian,saturn,176,Approaching perihelion,2151378.310234310105,1178 CE-02-25 19:26:44,1343852592.052592515945,1491248191.762759208679,147395599.710166692734,147395599.710164338350,-0.000010281801,2
3_6,2166500.105518580880,1219 CE-07-22 14:31:57,1219,CE,1219,7,22,14:31:57,Julian,saturn,177,Receding from perihelion,2162153.102067417465,1207 CE-08-27 14:26:59,1346195734.471273899078,1497837011.169316291809,151641276.698042392731,151641276.698048979044,-0.000010281801,2
3_6,2168603.934573153034,1225 CE-04-25 10:25:47,1225,CE,1225,4,25,10:25:47,Julian,saturn,177,Approaching perihelion,2162153.102067417465,1207 CE-08-27 14:26:59,1346195734.471273899078,1497482334.991073131561,151286600.519799232483,151286600.519822150469,-0.000010281801,2
3_6,2177112.630852506962,1248 CE-08-11 03:08:26,1248,CE,1248,8,11,03:08:26,Julian,saturn,178,Receding from perihelion,2172901.432374441996,1237 CE-01-29 22:22:37,1343329393.555340766907,1494346722.449292182922,151017328.893951416016,151017328.893957942724,-0.000010281801,2
3_6,2179468.648997624870,1255 CE-01-23 03:34:33,1255,CE,1255,1,23,03:34:33,Julian,saturn,178,Approaching perihelion,2172901.432374441996,1237 CE-01-29 22:22:37,1343329393.555340766907,1490966358.448851108551,147636964.893510341644,147636964.893507957458,-0.000010281801,2
3_6,2187819.093958398327,1277 CE-12-03 14:15:18,1277,CE,1277,12,3,14:15:18,Julian,saturn,179,Receding from perihelion,2183660.191899202764,1266 CE-07-15 16:36:20,1345673953.637118101120,1492776607.109837055206,147102653.472718954086,147102653.472721427679,-0.000010281801,4
3_6,2187947.284431670327,1278 CE-04-10 18:49:35,1278,CE,1278,4,10,18:49:35,Julian,saturn,179,Receding from perihelion,2183660.191899202764,1266 CE-07-15 16:36:20,1345673953.637118101120,1496399560.070604801178,150725606.433486700058,150725606.433486700058,-0.000010281801,4
3_6,2187997.810287130997,1278 CE-05-31 07:26:49,1278,CE,1278,5,31,07:26:49,Julian,saturn,179,Receding from perihelion,2183660.191899202764,1266 CE-07-15 16:36:20,1345673953.637118101120,1497731756.559626340866,152057802.922508239746,152057802.922507137060,-0.000010281801,4
3_6,2190162.734527118038,1284 CE-05-04 05:37:43,1284,CE,1284,5,4,05:37:43,Julian,saturn,179,Approaching perihelion,2183660.191899202764,1266 CE-07-15 16:36:20,1345673953.637118101120,1497216214.928135633469,151542261.291017532349,151542261.291007757187,-0.000010281801,4
3_6,2198634.576167435385,1307 CE-07-15 01:49:41,1307,CE,1307,7,15,01:49:41,Julian,saturn,180,Receding from perihelion,2194431.566538842861,1296 CE-01-11 01:35:49,1343115716.915531635284,1494951422.664381027222,151835705.748849391937,151835705.748839348555,-0.000010281801,2
3_6,2201027.378682578448,1314 CE-01-31 21:05:18,1314,CE,1314,1,31,21:05:18,Julian,saturn,180,Approaching perihelion,2194431.566538842861,1296 CE-01-11 01:35:49,1343115716.915531635284,1491012813.913708209991,147897096.998176574707,147897096.998180240393,-0.000010281801,2
3_6,2209341.660395017359,1336 CE-11-06 03:50:58,1336,CE,1336,11,6,03:50:58,Julian,saturn,181,Receding from perihelion,2205175.976830414031,1325 CE-06-11 11:26:38,1345157685.929270505905,1492776870.260024309158,147619184.330753803253,147619184.330757886171,-0.000010281801,2
3_6,2211728.949601531494,1343 CE-05-21 10:47:26,1343,CE,1343,5,21,10:47:26,Julian,saturn,181,Approaching perihelion,2205175.976830414031,1325 CE-06-11 11:26:38,1345157685.929270505905,1497064197.512494087219,151906511.583223581314,151906511.583215653896,-0.000010281801,2
3_6,2219986.141139982734,1365 CE-12-28 15:23:14,1365,CE,1365,12,28,15:23:14,Julian,saturn,182,Receding from perihelion,2215973.468327426817,1355 CE-01-02 23:14:23,1342878289.507409811020,1490004413.758973598480,147126124.251563787460,147126124.251563251019,-0.000010281801,4
3_6,2220057.688900451642,1366 CE-03-10 04:32:01,1366,CE,1366,3,10,04:32:01,Julian,saturn,182,Receding from perihelion,2215973.468327426817,1355 CE-01-02 23:14:23,1342878289.507409811020,1492234717.588578224182,149356428.081168413162,149356428.081165879965,-0.000010281801,4
3_6,2220152.592110756319,1366 CE-06-13 02:12:38,1366,CE,1366,6,13,02:12:38,Julian,saturn,182,Receding from perihelion,2215973.468327426817,1355 CE-01-02 23:14:23,1342878289.507409811020,1495015432.338287115097,152137142.830877304077,152137142.830875426531,-0.000010281801,4
3_6,2222586.399001328740,1373 CE-02-09 21:34:34,1373,CE,1373,2,9,21:34:34,Julian,saturn,182,Approaching perihelion,2215973.468327426817,1355 CE-01-02 23:14:23,1342878289.507409811020,1491080780.641901493073,148202491.134491682053,148202491.134480267763,-0.000010281801,4
3_6,2230882.282507167663,1395 CE-10-28 18:46:49,1395,CE,1395,10,28,18:46:49,Julian,saturn,183,Receding from perihelion,2226697.184291254729,1384 CE-05-13 16:25:23,1344856853.320148468018,1492770936.809696674347,147914083.489548206329,147914083.489556819201,-0.000010281801,2
3_6,2233288.004612904508,1402 CE-05-30 12:06:39,1402,CE,1402,5,30,12:06:39,Julian,saturn,183,Approaching perihelion,2226697.184291254729,1384 CE-05-13 16:25:23,1344856853.320148468018,1496893181.148608207703,152036327.828459739685,152036327.828459769487,-0.000010281801,2
3_6,2241533.841067724861,1424 CE-12-26 08:11:08,1424,CE,1424,12,26,08:11:08,Julian,saturn,184,Receding from perihelion,2237525.589907115791,1414 CE-01-05 02:09:28,1343038138.948917865753,1490147596.382700681686,147109457.433782815933,147109457.433785885572,-0.000010281801,4
